,Category,Subcategory,Subsubcategory,Producto,Cantidad,Precio
238,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler Steinburg con zumo natural de limón,6 botellas x 500 ml,3.48
239,Bodega,Cerveza,Combinado de cerveza,Cerveza Radler Steinburg con zumo natural de limón,Botellín 500 ml,0.58
240,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a manzana,12 botellines x 330 ml,10.8
241,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a manzana,Botellín 330 ml,0.9
242,Bodega,Cerveza,Combinado de cerveza,Cerveza Corona,6 botellines x 355 ml,7.8
243,Bodega,Cerveza,Combinado de cerveza,Cerveza Corona,Botellín 355 ml,1.3
244,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy sabor limón Steinburg,12 latas x 330 ml,4.2
245,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy sabor limón Steinburg,Lata 330 ml,0.35
246,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy Steinburg sabor limón,6 botellines x 500 ml,3.18
247,Bodega,Cerveza,Combinado de cerveza,Cerveza Shandy Steinburg sabor limón,Botellín 500 ml,0.53
248,Bodega,Cerveza,Combinado de cerveza,Cerveza con sabor a tequila y ginger Desperados,6 botellines x 330 ml,7.98
249,Bodega,Cerveza,Combinado de cerveza,Cerveza con sabor a tequila y ginger Desperados,Botellín 330 ml,1.4
250,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a fresa y lima,12 botellines x 330 ml,10.8
251,Bodega,Cerveza,Combinado de cerveza,Bebida cider con gas Wild panther sabor a fresa y lima,Botellín 330 ml,0.9
252,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Paquete 1 kg,4.99
253,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Bote 390 g,2.49
254,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos ColaCao,Bote 325 g,3.79
255,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 760 g,5.69
256,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 383 g,3.29
257,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Paquete 1 kg,2.95
258,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 850 g,2.35
259,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 480 g,1.95
260,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,"Caja 2,5 kg",14.95
261,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos Hacendado,Bote 450 g,2.95
262,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,"Caja 2,7 kg",12.6
263,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Bote 500 g,2.0
264,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble en sobres Hacendado,Caja 6 sobres (108 g),1.05
265,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao puro en polvo La Chocolatera,Bote 265 g,2.55
266,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Valor,Paquete 500 g,2.85
267,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate líquido a la taza Hacendado,Brick 1 L,1.75
268,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate para hacer a la taza Valor,Tableta 300 g,2.4
269,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Hacendado,Paquete 400 g,1.4
270,Carne,Arreglos,Arreglos,"Arreglo para puchero vacuno, cerdo y pollo",Bandeja 1 kg aprox.,5.6
271,Carne,Arreglos,Arreglos,Arreglo para arroz al horno,Bandeja 850 g aprox.,5.95
272,Carne,Arreglos,Arreglos,Hueso garrón Incarlopsa,290 g aprox.,0.87
273,Carne,Arreglos,Arreglos,Hueso vacuno,Bandeja 250 g aprox.,1.05
274,Carne,Arreglos,Arreglos,Trozo de vacuno para cocido,Bandeja 300 g aprox.,3.9
275,Carne,Arreglos,Arreglos,Compango asturiano,Paquete 250 g,2.45
276,Carne,Arreglos,Arreglos,Osobuco de cerdo,Bandeja 150 g aprox.,0.89
277,Carne,Arreglos,Arreglos,Espinazo de cerdo,Bandeja 180 g aprox.,0.77
278,Carne,Arreglos,Arreglos,Arreglo para paella con pollo y conejo,Bandeja 1 kg aprox.,6.89
279,Carne,Arreglos,Arreglos,Gallina un cuarto de pieza pesada,Bandeja 600 g aprox.,2.7
280,Carne,Arreglos,Arreglos,Manos de cerdo,Bandeja 500 g aprox.,2.6
281,Carne,Arreglos,Arreglos,Costilla de vacuno,Bandeja 250 g aprox.,2.49
282,Carne,Arreglos,Arreglos,Tocino de cerdo,Bandeja 150 g aprox.,0.67
283,Carne,Arreglos,Arreglos,Chorizo asturiano,Paquete 250 g,2.3
284,Carne,Arreglos,Arreglos,Hueso blanco de cerdo salado,Bandeja 350 g aprox.,1.22
285,Carne,Arreglos,Arreglos,Rabo de cerdo,Bandeja 250 g aprox.,1.24
286,Cereales y galletas,Cereales,Cereales,Cereales rellenos de leche Hacendado,Caja 500 g,2.35
287,Cereales y galletas,Cereales,Cereales,Mini cereales rellenos de leche Hacendado,Caja 5 bolsitas (175 g),1.8
288,Cereales y galletas,Cereales,Cereales,Cereales rellenos de chocolate y avellana Hacendado,Paquete 500 g,1.75
289,Cereales y galletas,Cereales,Cereales,Mini cereales rellenos de chocolate y avellanas Hacendado,Caja 5 bolsitas (175 g),1.4
290,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Miel Hacendado,Caja 400 g,1.9
291,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,Caja 500 g,1.15
292,Cereales y galletas,Cereales,Cereales,Cereales de arroz inflado Choco Rice Hacendado con chocolate,Caja 500 g,1.55
293,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Kellogg's,Caja 500 g,2.75
294,Cereales y galletas,Cereales,Cereales,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja 450 g,2.95
295,Cereales y galletas,Cereales,Cereales,Cereales rellenos de chocolate negro Hacendado,Paquete 500 g,2.2
296,Cereales y galletas,Cereales,Cereales,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja 500 g,1.45
297,Cereales y galletas,Cereales,Cereales,Cereales copos de maíz Corn Flakes Harvest Home sin gluten,Caja 375 g,2.25
298,Cereales y galletas,Cereales,Cereales,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,Paquete 400 g,2.1
299,Cereales y galletas,Cereales,Cereales,Cereales Peanut Balls Hacendado bolas de maíz y crema de cacahuete,Caja 400 g,1.95
300,Cereales y galletas,Cereales,Cereales integrales y muesli,Copos de avena Brüggen,Caja 500 g,0.7
301,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Special K Classic,Caja 500 g,2.6
302,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con chocolate,Paquete 500 g,1.75
303,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Special K con chocolate negro,Caja 375 g,2.5
304,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,Caja 500 g,1.7
305,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,Paquete 400 g,1.6
306,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales integrales copos de trigo Chocapic Nestlé con chocolate,Caja 625 g,3.39
307,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con frutos secos,Paquete 500 g,1.75
308,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado sin azúcares añadidos,Paquete 500 g,1.65
309,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja 375 g,2.0
310,Cereales y galletas,Cereales,Cereales integrales y muesli,"Cereales copos de trigo, arroz y cebada integral Hacendado con chocolate",Caja 450 g,1.85
311,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales copos de arroz y trigo integral Classic Hacendado,Caja 500 g,1.45
312,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado,Paquete 500 g,1.35
313,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales de trigo entero integral Weetabix,Caja 430 g,2.85
314,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Crunchy Hacendado con fruta,Paquete 500 g,1.65
315,Cereales y galletas,Cereales,Cereales integrales y muesli,Avena molida Hacendado,Paquete 500 g,1.0
316,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales All-Bran Kellogg's con chocolate,Caja 375 g,2.85
317,Cereales y galletas,Cereales,Cereales integrales y muesli,Salvado de avena Hacendado,Paquete 500 g,1.15
318,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales y semillas granola Hacendado con frutos secos,Paquete 400 g,2.05
319,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales con salvado de trigo Fibra Sticks Hacendado,Caja 500 g,1.5
320,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Hacendado con frutas,Paquete 1 kg,1.9
321,Cereales y galletas,Cereales,Cereales integrales y muesli,Muesli Hacendado 50% frutas y frutos secos,Paquete 500 g,1.7
322,Cereales y galletas,Cereales,Cereales integrales y muesli,Salvado de trigo integral Hacendado,Paquete 250 g,1.35
323,Cereales y galletas,Cereales,Cereales integrales y muesli,"Muesli Hacendado con quinoa, chía y chocolate negro",Paquete 400 g,1.95
324,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Paquete 375 g,2.4
325,Cereales y galletas,Cereales,Cereales integrales y muesli,Cereales Avena Crunchy Hacendado,Caja 400 g,1.8
326,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado chocolate con leche,Caja 6 barritas (120 g),1.3
327,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado con chocolate blanco,Caja 6 barritas (138 g),1.2
328,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado con chocolate,Caja 6 barritas (138 g),1.15
329,Cereales y galletas,Cereales,Barritas de cereales,Barritas de sésamo Schock's,Caja 6 barritas (75 g),1.15
330,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado frutos secos,Caja 6 barritas (150 g),1.0
331,Cereales y galletas,Cereales,Barritas de cereales,"Barritas de cereales Hacendado con avena, chocolate negro y naranja",Caja 6 barritas (168 g),1.2
332,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales Hacendado con arándanos,Caja 6 barritas (120 g),1.45
333,Cereales y galletas,Cereales,Barritas de cereales,Barritas Sustitutivo de comida Belladieta sabor avena y chocolate con leche,Caja 4 barritas (120 g),3.1
334,Cereales y galletas,Cereales,Barritas de cereales,Barritas de frutos secos Hacendado,Caja 4 barritas (120 g),1.95
335,Cereales y galletas,Cereales,Barritas de cereales,Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja 3 barritas (120 g),3.15
336,Cereales y galletas,Cereales,Barritas de cereales,Barritas Sustitutivo de comida Belladieta sabor chocolate negro,Caja 4 barritas (120 g),3.1
337,Cereales y galletas,Cereales,Barritas de cereales,Barritas de cereales muesli Hacendado con albaricoque,Caja 6 barritas (150 g),1.05
338,Cereales y galletas,Cereales,Barritas de cereales,Snack con proteínas Belladieta sabor coco y chocolate negro,3 barritas x 27 g,2.6
339,Cereales y galletas,Cereales,Barritas de cereales,Barrita energética Enervit Sport sabor albaricoque,Caja 3 barritas (90 g),2.4
340,Cereales y galletas,Cereales,Barritas de cereales,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas (180 g),4.9
341,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,Paquete 150 g,2.1
342,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado finas lonchas,2 paquetes x 200 g,3.15
343,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado finas lonchas,Paquete 225 g,2.09
344,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Hacendado finas lonchas,2 paquetes x 200 g,3.15
345,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Hacendado finas lonchas,Paquete 200 g,1.96
346,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Salchichón de pavo Hacendado lonchas,"4 paquetes x 37,5 g",2.25
347,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo 0% m.g Hacendado al corte,Paquete 200 g,1.98
348,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Lomo de pavo Hacendado lonchas,4 paquetes x 25 g,2.17
349,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Longaniza de pavo extra Hacendado lonchas,"4 paquetes x 31,25 g",2.2
350,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Tiras de pechuga pollo al horno Hacendado,Paquete 140 g,2.0
351,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Jamón de pavo Hacendado finas lonchas,Paquete 225 g,1.55
352,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Dados de pavo Hacendado,2 paquetes x 100 g,2.05
353,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Tiras de pechuga de pollo al natural Hacendado,Paquete 140 g,2.0
354,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Longaniza de pollo extra Hacendado sticks para picar,Paquete 50 g,1.1
355,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo braseada Hacendado finas lonchas,Paquete 200 g,2.04
356,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Mortadela de pavo Hacendado finas lonchas,Paquete 150 g,1.08
357,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo al horno de leña Campofrío lonchas,Paquete 125 g,1.65
358,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo Hacendado finas lonchas,Paquete 200 g,2.0
359,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo 0% m.g Hacendado,Pieza 500 g,3.02
360,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo Hacendado al corte,Paquete 200 g,2.0
361,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo natural Noel lonchas,Paquete 120 g,2.3
362,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo Noel lonchas muy finas,Paquete 200 g,1.98
363,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pollo relleno asado al horno La Carloteña lonchas,Paquete 150 g,2.09
364,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Jamón de pavo Hacendado,Pieza 500 g,2.37
365,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Longaniza de pavo Imperial extra Hacendado,Pieza 235 g,2.6
366,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pavo bajo en sal Hacendado,Pieza 500 g,3.38
367,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo Hacendado toque braseado,Pieza 500 g,3.21
368,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pollo relleno con trufa y pistachos La Carloteña lonchas,Paquete 125 g,1.99
369,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Cabeza de cerdo finas lonchas Hacendado,Paquete 150 g,1.73
370,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Fiambre de pechuga de pavo Sajonia Serrano ahumado natural,Paquete 370 g,3.3
371,Charcutería y quesos,Aves y jamón cocido,Pavo y otros,Pechuga de pollo al natural Hacendado,2 latas x 52 g,2.0
372,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido extra Hacendado finas lonchas,2 paquetes x 225 g,3.09
373,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido extra Hacendado finas lonchas,Paquete 200 g,1.96
374,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido extra Hacendado lonchas,Paquete 200 g,1.85
375,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido natural Hacendado lonchas,Paquete 200 g,2.19
376,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido extra sándwich Hacendado lonchas,Paquete 250 g,1.69
377,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Maxi york Hacendado finas lonchas,Paquete 500 g,2.11
378,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido extra Noel lonchas,Paquete 200 g,2.11
379,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido jugoso Hacendado,Paquete 225 g,1.59
380,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido braseado Noel lonchas,Paquete 200 g,2.06
381,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido Noel lonchas,Paquete 120 g,2.36
382,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Fiambre magro sándwich Hacendado lonchas,Paquete 300 g,1.59
383,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Jamón cocido bajo en sal Hacendado finas lonchas,Paquete 225 g,1.99
384,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Lacón cortado a mano Noel,Paquete 250 g,3.21
385,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Magro de cerdo cocido Coren,Lata 240 g,2.2
386,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Maxi york Hacendado,Pieza 2 kg,5.26
387,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Lacón al horno Noel lonchas,Paquete 200 g,1.99
388,Charcutería y quesos,Aves y jamón cocido,Jamón cocido,Maxi lomo Hacendado finas lonchas,Paquete 400 g,2.27
389,Congelados,Arroz y pasta,Arroz,Arroz tres delicias Hacendado ultracongelado,Paquete 1 kg,2.35
390,Congelados,Arroz y pasta,Arroz,Arroz precocido Hacendado ultracongelado,Paquete 6 bolsitas (1 kg),1.65
391,Congelados,Arroz y pasta,Arroz,Risotto de champiñones Hacendado ultracongelados,Paquete 500 g,1.45
392,Congelados,Arroz y pasta,Arroz,Arroz negro Hacendado ultracongelado,Paquete 600 g,2.3
393,Congelados,Arroz y pasta,Arroz,Arroz con verduras Hacendado ultracongelado,Paquete 600 g,1.45
394,Congelados,Arroz y pasta,Arroz,Arroz con pollo asado Hacendado ultracongelado,Paquete 600 g,2.0
395,Congelados,Arroz y pasta,Pasta,Lasaña a la boloñesa Hacendado ultracongelada,Caja 2 bandejas (600 g),2.5
396,Congelados,Arroz y pasta,Pasta,Canelones de carne con bechamel Hacendado ultracongelados,"Caja 12 ud. (1,1 kg)",4.5
397,Congelados,Arroz y pasta,Pasta,Canelones de carne con bechamel Hacendado ultracongelados,Caja 2 bandejas (600 g),2.5
398,Congelados,Arroz y pasta,Pasta,Canelones de atún con bechamel Hacendado ultracongelados,Caja 2 bandejas (600 g),2.5
399,Congelados,Arroz y pasta,Pasta,Lasaña de verduras Hacendado ultracongelada,Caja 2 ud. (580 g),2.8
400,Congelados,Arroz y pasta,Pasta,Gnocchi de pollo y verduras Hacendado ultracongelados,Paquete 600 g,2.7
401,Congelados,Arroz y pasta,Pasta,Sopa con wonton de langostino y fideos Hacendado ultracongelada,Bol 309 g,2.95
402,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún en aceite de girasol Hacendado,Lata 900 g (650 g escurrido),6.7
403,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de girasol Hacendado,6 latas x 60 g,4.4
404,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de girasol Hacendado,3 latas x 60 g,2.4
405,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún en aceite de oliva Hacendado,Lata 900 g (650 g escurrido),7.7
406,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de oliva Hacendado,6 latas x 60 g,4.65
407,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de oliva Hacendado,Lata 111 g (82 g escurrido),1.45
408,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro bajo en sal Hacendado en aceite de oliva,3 latas x 60 g,2.6
409,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro al natural Hacendado,6 latas x 60 g,4.3
410,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en escabeche blanco Hacendado,6 latas x 60 g,4.6
411,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de oliva Hacendado,Bote 195 g (140 g escurrido),3.7
412,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún en salsa de tomate Hacendado,3 latas x 52 g,1.9
413,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Ventresca de atún claro Hacendado en aceite de oliva,Lata 111 g (78 g escurrido),2.55
414,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Migas de bonito del norte en aceite de oliva Hacendado,3 latas x 52 g,2.2
415,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Bonito del norte en aceite de oliva Hacendado,2 latas x 73 g,2.75
416,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Filetes de bonito del norte en aceite de oliva Hacendado,Tarro 400 g (280 g escurrido),6.5
417,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Bonito del norte en escabeche Hacendado,Lata 190 g (140 g escurrido),3.4
418,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Bonito del norte en aceite de oliva La reina de España,Lata 110 g (73 g escurrido),2.05
419,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de caballa del sur en aceite de oliva Hacendado,2 latas x 65 g,1.65
420,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de melva en aceite de oliva Hacendado,Lata 120 g (80 g escurrido),1.75
421,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de melva canutera con pimientos del piquillo Marinara en aceite de oliva,Lata 90 g (65 g escurrido),1.65
422,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinas en aceite de oliva Hacendado,2 latas x 86 g,1.6
423,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas en aceite de oliva Hacendado,2 latas x 65 g,1.65
424,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas reducidas en sal Hacendado en aceite de oliva,2 latas x 65 g,1.65
425,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas en tomate Hacendado,2 latas x 65 g,1.4
426,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas en escabeche Hacendado,2 latas x 65 g,1.55
427,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Calamar en salsa americana Hacendado,3 latas x 59 g,1.85
428,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Calamar en tinta Hacendado,3 latas x 59 g,2.0
429,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Tacos de pota al ajillo Hacendado,3 latas x 54 g,2.3
430,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Salmón al natural Hacendado,3 latas x 50 g,3.25
431,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Hígado de bacalao ahumado Hacendado,Lata 120 g,1.75
432,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Patas y carne de cangrejo al natural Hacendado,Lata 110 g (65 g escurrido),5.5
433,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Chipirones rellenos enteros Hacendado en aceite de girasol,Lata 115 g (72 g escurrido),2.1
434,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Merluza al natural Hacendado,Lata 120 g (70 g escurrido),1.95
435,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Suavidad y Brillo Deliplus todo tipo de cabello,Botella 750 ml,0.75
436,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Repair & Nutrition Deliplus cabello seco y dañado,Bote 300 ml,1.3
437,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Liss Frizz Control Deliplus cabello rebelde,Bote 300 ml,1.4
438,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Hydra Deliplus cabello normal,Bote 300 ml,1.3
439,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador instantáneo Kids Deliplus,Bote 250 ml,1.7
440,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador instantáneo Repair & Nutrition Deliplus cabello seco y dañado,Botella 400 ml,2.5
441,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Repara & Protege Pantene,Bote 220 ml,3.0
442,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador instantáneo Volumen Deliplus cabello fino y sin volumen,Botella 400 ml,2.5
443,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Expert Nutrition Franck Provost cabellos secos,Bote 750 ml,3.9
444,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador Expert Lissage Franck Provost cabellos difíciles de alisar,Bote 750 ml,3.9
445,Cuidado del cabello,Acondicionador y mascarilla,Acondicionador,Acondicionador instantáneo Hydra Deliplus cabello normal,Bote 250 ml,2.0
446,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla Repair & Nutrition Deliplus cabello seco y dañado,Tarro 400 ml,1.8
447,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla Argan Oil Deliplus cabello seco y dañado,Tarro 400 ml,2.6
448,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla Liss Frizz Control Deliplus cabello rebelde,Tarro 400 ml,2.0
449,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla Curl Perfect Deliplus cabello rizado,Tarro 400 ml,2.75
450,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla Repara & Protege Pantene cabello dañado y seco,Tarro 300 ml,4.0
451,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla Color Intense Deliplus cabello teñido o con mechas,Tarro 400 ml,2.3
452,Cuidado del cabello,Acondicionador y mascarilla,Mascarilla,Mascarilla sin aclarado Repair & Nutrition Deliplus cabello seco y dañado,Bote 150 ml,3.7
